"<li><strong>Gir National Park is located in which state? </strong><br/>
1) Maharashtra<br/>
2) Madhya Pradesh<br/>
3) Odisha<br/>
4) Chhattisgarh<br/>
5) Gujarat<br/>
","-<strong>5) Gujarat </strong><br/>
<strong>Explanation:</strong><br/>
A three-member central team is on the visit to Gujarat to assess the recent deaths of Asiatic lions in Gir forest. The team members visited various forest ranges in Amreli district yesterday. The three-member team includes experts from Wildlife Institute of India, Ministry of Forests and Environment and Indian Veterinary Institute.<br/>
</div></div><br/></li>"
"<li><strong>The India’s first dolphin observatory is planned to be launched in which state? </strong><br/>
1) Odisha<br/>
2) Manipur<br/>
3) Bihar<br/>
4) Mizoram<br/>
5) Jharkhand<br/>
","-<strong>3) Bihar </strong><br/>
<strong>Explanation:</strong><br/>
Bihar government is setting up India’s first observatory for the mammals in Bhagalpur district. Construction at the Vikramshila Gangetic Dolphin Sanctuary (VGDS) in the state’s Bhagalpur district is scheduled to be completed by early next year.<br/>
</div></div><br/></li>"
"<li><strong>Which ministry has launched ‘PAiSA’ portal? </strong><br/>
1) Ministry of Home Affairs<br/>
2) Ministry of Health and Family Affairs<br/>
3) Ministry of Social justice and Empowerment<br/>
4) Ministry of Housing and Urban Affairs<br/>
5) Ministry of Panchayat Raj<br/>
","-<strong>4) Ministry of Housing and Urban Affairs </strong><br/>
<strong>Explanation:</strong><br/>
The Union Ministry of Housing and Urban Affairs on November 26, 2018 launched the ‘PAiSA’ – Portal for Affordable Credit and Interest Subvention Access, a centralised electronic platform for quicker processing of loans under the DeendayalAntyodayaYojana – National Urban Livelihoods Mission (DAY-NULM).<br/>
</div></div><br/></li>"
"<li><strong>Who is the present MSME minister? </strong><br/>
1) Rajnath Singh<br/>
2) Amit Shah<br/>
3) Nirmala Sitharaman<br/>
4) Prakash Javadekar<br/>
5) Nitin Gadkari<br/>
","-<strong>5) Nitin Gadkari </strong><br/>
<strong>Explanation:</strong><br/>
The Ministry of Micro, Small and Medium Enterprises, a branch of the Government of India, is the apex executive body for the formulation and administration of rules, regulations and laws relating to micro, small and medium enterprises in India. Nitin Gadkari is the present MSME minister.<br/>
</div></div><br/></li>"
"<li><strong>Which state/UT has diverted the forest land to other projects the most (on basis of number of projects) according to the MoEFCC annual report 2019-20? </strong><br/>
1) Odisha<br/>
2) Haryana<br/>
3) Telangana<br/>
4) Jharkhand<br/>
5) West Bengal<br/>
","-<strong>2) Haryana </strong><br/>
<strong>Explanation:</strong><br/>
Large areas of forest land are being diverted to other projects throughout India by the Government. A total 11,467.83 hectares (114.68 square kilometre) forest lands were diverted in 22 states between January 1 and November 6, 2019. The most number of projects were in Haryana where a total diversion of 519.53 ha for 251 projects.<br/>
</div></div><br/></li>"
"<li><strong>How many indigenous sports will be promoted by producing series of special films by MHRD in partnership with fit India? </strong><br/>
1) 15<br/>
2) 13<br/>
3) 7<br/>
4) 8<br/>
5) 10<br/>
","-<strong>5) 10 </strong><br/>
<strong>Explanation:</strong><br/>
The Department of School Education and Literacy under Ministry of Human Resource Development(MHRD) has collaborated with Fit India (flagship programme of sports ministry) under the” Ek Bharat, Shrestha Bharat” initiative to produce a series of special films to promote 10 indigenous sports of India.<br/>
</div></div><br/></li>"
"<li><strong>Which state government has approved the draft ordinance titled “Cow Slaughter Prevention (Amendment) Ordinance, 2020” to protect cow from slaughter? </strong><br/>
1) Punjab<br/>
2) Haryana<br/>
3) Chhattisgarh<br/>
4) Madhya Pradesh<br/>
5) Uttar Pradesh<br/>
","-<strong>5) Uttar Pradesh </strong><br/>
<strong>Explanation:</strong><br/>
In order to protect cows and prevent their slaughter, the Uttar Pradesh (UP) government approved a draft ordinance titled “Cow Slaughter Prevention (Amendment) Ordinance, 2020” by amending the Uttar Pradesh cow slaughter act, 1955. This proposed law provides a maximum rigorous imprisonment of 10 years and a fine up to Rs 5 lakh.<br/>
</div></div><br/></li>"
"<li><strong>The senior lawmakers from 8 democracies have formed an Inter parliamentary alliance to counter which country? </strong><br/>
1) China<br/>
2) Japan<br/>
3) India<br/>
4) Russia<br/>
5) United States<br/>
","-<strong>1) China </strong><br/>
<strong>Explanation:</strong><br/>
Senior lawmakers from eight democracies including the United States have united to counter Communist China. Launched on June 5, Inter-Parliamentary Alliance on China (IPAC) is “an international cross-party group of legislators working towards reform on how democratic countries approach China”.<br/>
</div></div><br/></li>"
"<li><strong>What is the amount that was allocated to state governments for the year 2020-21 for implementing Per Drop More Crop component of PMKSY scheme? </strong><br/>
1) 1000 Crore<br/>
2) 5000 Crore<br/>
3) 3000 Crore<br/>
4) 4000 crore<br/>
5) 2000 Crore<br/>
","-<strong>4) 4000 crore </strong><br/>
<strong>Explanation:</strong><br/>
The Department of Agriculture Cooperation &amp; Farmers’ Welfare (DAC&amp;FW) has allocated Rs. 4000 cr to the state governments for the year 2020-21 for implementing Per Drop More Crop component of Pradhan Mantri Krishi Sinchayee Yojana (PMKSY- PDMC). For further allotment of funds, State Governments have identified the beneficiaries to be covered under the programme.<br/>
</div></div><br/></li>"
"<li><strong>Name the company which has partnered with Mastercard to launch “Cardless ATM powered by Mastercard”. </strong><br/>
1) Empays Payment Systems<br/>
2) Instamojo Payment Gateway<br/>
3) Cashfree Payment Systems<br/>
4) PayKun Payment Gateway<br/>
5) Razorpay Payment Solutions<br/>
","-<strong>1) Empays Payment Systems </strong><br/>
<strong>Explanation:</strong><br/>
In order to eliminate the use a physical card or touch an ATM PIN pad, amid the spread of coronavirus from contaminated surfaces, Empays Payment Systems has joined hands with Mastercard to launch “Cardless ATM powered by Mastercard” in India based on the standards of EMV (Europay, Mastercard, and Visa).<br/>
</div></div><br/></li>"
"<li><strong>Which company has partnered with First Alliance Bank (Z) Ltd to provide mPOS solution to SME and other businesses? </strong><br/>
1) Ezetap<br/>
2) Posiflex<br/>
3) PayTM POS<br/>
4) ePaisa<br/>
5) WeP<br/>
","-<strong>4) ePaisa </strong><br/>
<strong>Explanation:</strong><br/>
POS (Point of Sale) solution provider in India, ePaisa entered into a partnership with First Alliance Bank (Z) Ltd in Zambia, Africa, to provide mobile point of sale (mPOS) solution to small and medium enterprises and other businesses. ePaisa will be the solution provider for First Alliance Bank(FAB), which will further provide it to businesses across Zambia.For ePaisa this partnership becomes first global expansion.<br/>
</div></div><br/></li>"
"<li><strong>Which agency/corporation has collaborated with TCS to provide its training partners access to the TCS iON Digital Glass Room? </strong><br/>
1) National Skill Development Corporation<br/>
2) National Skill Development Agency<br/>
3) Industrial training institute<br/>
4) Tata STRIVE Extension Centre<br/>
5) Skill Development and Entrepreneurship Agency<br/>
","-<strong>1) National Skill Development Corporation </strong><br/>
<strong>Explanation:</strong><br/>
Tata Consultancy Services (TCS) iON, unit of TCS, partnered with the National Skill Development Corporation (NSDC) to provide its training partners access to the TCS iON Digital Glass Room, a web-based digital education platform so as to enable online vocational skills training for millions of students across the country.<br/>
</div></div><br/></li>"
"<li><strong>What will be the growth rate of India in next fiscal (FY 2021-22) as per Fitch ratings? </strong><br/>
1) 8.6%<br/>
2) 7.1%<br/>
3) 6.2%<br/>
4) 5%<br/>
5) 9.5%<br/>
","-<strong>5) 9.5% </strong><br/>
<strong>Explanation:</strong><br/>
After a contraction in the current financial year, India’s economy is forecast to bounce back with a sharp growth rate of 9.5 percent next fiscal, Fitch Ratings has said. It has forecast a 5 percent contraction in the GDP in the ongoing financial year.<br/>
</div></div><br/></li>"
"<li><strong>Which company has won the world’s largest solar contract worth $6 billion recently? </strong><br/>
1) Vestas India<br/>
2) Adani Green Energy Limited<br/>
3) Orient Green Power Ltd<br/>
4) Suzlon Energy Limited<br/>
5) Regen Powertech Pvt Ltd<br/>
","-<strong>2) Adani Green Energy Limited </strong><br/>
<strong>Explanation:</strong><br/>
Gautam Adani led Adani Green Energy Limited (AGEL) has won one of world’s largest solar contract from Solar Energy Corporation of India (SECI) to develop 8 GW of solar projects along with a commitment to establish 2 GW of additional solar cell and module manufacturing capacity at cost of ₹45,000 crore or $6 bilion, creating 4 lakh direct and indirect jobs.<br/>
</div></div><br/></li>"
"<li><strong>Which ITI has signed MoU with National Fertilizers Limited (NFL) to train youths in 12 trades under Dual System of Training Scheme? </strong><br/>
1) ITI Noida<br/>
2) ITI Bhopal<br/>
3) ITI Nangal<br/>
4) ITI Coimbatore<br/>
5) ITI Panaji<br/>
","-<strong>3) ITI Nangal </strong><br/>
<strong>Explanation:</strong><br/>
In a big boost to the “Skill India” initiative of the Government of India (GoI), National Fertilizers Limited (NFL), a Central Public Sector Enterprise (CPSE) works under the Ambit of Ministry of Chemicals &amp; Fertilizers, has signed a Memorandum of Understanding (MoU) with Industrial Training Institutes (ITI) Nangal (Punjab) to train youths in 12 trades under Dual System of Training Scheme.<br/>
</div></div><br/></li>"
"<li><strong>Who is the brand ambassador of Gargo International? </strong><br/>
1) Amitabh Bachchan<br/>
2) Sonu Sood<br/>
3) Salman Khan<br/>
4) Ranveer Singh<br/>
5) Amir Khan<br/>
","-<strong>2) Sonu Sood </strong><br/>
<strong>Explanation:</strong><br/>
The Gargo International, the delhi based lubricant company under the RG group praised Sonu Sood for his support works for the migrants and went live with their TVC starring Sonu Sood.<br/>
</div></div><br/></li>"
"<li><strong>Asian Development Bank (ADB) has constituted 8-member panel moderated by Ahmed M. Saeed to help south Asian economies to recover from COVID-19 effects. Where is HQ of ADB located? </strong><br/>
1) Beijing<br/>
2) Tokyo<br/>
3) New Delhi<br/>
4) Shanghai<br/>
5) Mandaluyong<br/>
","-<strong>5) Mandaluyong </strong><br/>
<strong>Explanation:</strong><br/>
The Mandaluyong, Philippines based Asian Development Bank (ADB), a regional development bank has constituted an 8-member high-level panel of leading experts in economics, finance, and health, moderated by ADB Vice-President Ahmed M. Saeed, to help ministers, central bank governors, and other senior officials identify solutions for Southeast Asian economies to tap into to quickly recover after the novel coronavirus (COVID-19) pandemic.<br/>
</div></div><br/></li>"
"<li><strong>Who chairs the committee which was constituted by Ministry of Home Affairs for the welfare of the freedom fighters? </strong><br/>
1) Kiren Rijiju<br/>
2) Jitendra Singh<br/>
3) Kishan Reddy<br/>
4) Shripad Yesso Naik<br/>
5) Prahlad Singh Patel<br/>
","-<strong>3) Kishan Reddy </strong><br/>
<strong>Explanation:</strong><br/>
MHA (Ministry of Home Affairs) reconstituted a new committee for the welfare of the freedom fighters with the chairman G Kishan Reddy and 9 other “eminent freedom fighters” from across the country. Along with Reddy, former Congress MLA from Gujarat Dinakar Bhai Desai, who took part in 1942 Quit India Movement is one among the 9-member panel.<br/>
</div></div><br/></li>"
"<li><strong>The central government has formed a committee headed by Rajnath Singh for the implementation of Emergency Credit Line Guarantee Scheme (ECLGS) for MSME. What is the amount that was allocated under ECLGS scheme by GoI? </strong><br/>
1) 1 Lakh crore<br/>
2) 10 Lakh crore<br/>
3) 5 Lakh crore<br/>
4) 50,000 crore<br/>
5) 3 Lakh crore<br/>
","-<strong>5) 3 Lakh crore </strong><br/>
<strong>Explanation:</strong><br/>
Prime Minister Narendra Modi appointed a committee headed by Rajnath Singh to solve the difficulties faced in the implementation of Rs.3 Lakh crore collateral-free loan for Micro, Small &amp; Medium Enterprises(MSME) under Emergency Credit Line Guarantee Scheme (ECLGS) scheme announced by Finance Minister Nirmala Sitharaman on 13th May 2020 as a part of Rs.20 Lakh crore Covid-19 aid to raise the economy. Under the Scheme, 100% guarantee coverage to be provided by National Credit Guarantee Trustee Company Limited (NCGTC) for additional funding of up to Rs. 3 lakh crore to eligible MSMEs and interested MUDRA. borrowers, in the form of a Guaranteed Emergency Credit Line (GECL) facility.<br/>
</div></div><br/></li>"
"<li><strong>What is India’s rank in Deep Knowledge Group’s safest country in the world from COVID- 19? </strong><br/>
1) 56<br/>
2) 72<br/>
3) 189<br/>
4) 121<br/>
5) 23<br/>
","-<strong>1) 56 </strong><br/>
<strong>Explanation:</strong><br/>
As per the report of Deep Knowledge Group’s safest country in the world from COVID- 19, India ranked 56th position in a list of 200 countries, while Switzerland has been found to be the safest place on earth from the ongoing covid-19 pandemic followed by Germany and Israel. while South Sudan was ranked at 200th position.<br/>
</div></div><br/></li>"
"<li><strong>Bharti Airtel (Singapore) has acquired additional _____% stake (acquired 25% earlier) in Robi Axiata from NTT Docomo. </strong><br/>
1) 2.9<br/>
2) 7.5<br/>
3) 6.3<br/>
4) 4.6<br/>
5) 5.8<br/>
","-<strong>3) 6.3 </strong><br/>
<strong>Explanation:</strong><br/>
Bharti Airtel’s wholly-owned subsidiary, Bharti International (Singapore) Pte. Ltd., (BISPL) directly and through its affiliate entities, has acquired an additional 6.3% stake in Robi Axiata Limited, Bangladesh from Nippon Telegraph and Telephone Corporation (NTT) Do Communications over the Mobile network (Docomo) Inc and its group entities for an undisclosed sum. This all-cash deal will raise the BISPL’s stake in Robi Axiata to 31.3% from 25% &amp; is approved by Bangladesh Telecommunication Regulatory Commission.<br/>
</div></div><br/></li>"
"<li><strong>Which company has delivered the 5th and last ship in the series of Fast Patrol Vessels (FPV) named ICGS “Kanaklata Barua” to Indian Coast Guard? </strong><br/>
1) Garden Reach Shipbuilders &amp; Engineers (GRSE)<br/>
2) Airports Authority of India (AAI)<br/>
3) Chennai Petroleum Corporation (CPCL)<br/>
4) Bharat Sanchar Nigam Limited (BSNL)<br/>
5) Bharat Dynamics Limited(BDL)<br/>
","-<strong>1) Garden Reach Shipbuilders &amp; Engineers (GRSE) </strong><br/>
<strong>Explanation:</strong><br/>
The 5th and last ship in the series of Fast Patrol Vessels (FPV) namely “ICGS Kanaklata Barua” or “Yard 2117” for the Indian Coast Guard (ICG) has been delivered by Garden Reach Shipbuilders and Engineers (GRSE) Ltd. This was the 105th vessel delivered by GRSE.<br/>
</div></div><br/></li>"
"<li><strong>For the 1st time in human history scientists from France have witnessed the birth of a new planet. The study was published in which journal? </strong><br/>
1) New Astronomy<br/>
2) Journal Nature<br/>
3) Astronomy and Astrophysics<br/>
4) The Astrophysical Journal<br/>
5) Nature Astronomy<br/>
","-<strong>3) Astronomy and Astrophysics </strong><br/>
<strong>Explanation:</strong><br/>
A team of Scientists from the Observatoie de Paris, PSL (Paris Sciences et Lettres) University in France, have witnessed a birth of a new planet for the first time in human history by using photographs of the SPHERE (Spectro-Polarimetric High-contrast Exoplanet Research) instrument on the Very Large Telescope (VLT) of the European Southern Observatory (ESO) in Chile. The new observations have been published in Astronomy &amp; Astrophysics journal &amp; lead author of the study was Anthony Boccaletti, an astronomer at the PSL University.<br/>
</div></div><br/></li>"
"<li><strong>High Jumper Alexander Shustov who is in news recently belongs to which country? </strong><br/>
1) Romania<br/>
2) Georgia<br/>
3) Ukraine<br/>
4) United States<br/>
5) Russia<br/>
","-<strong>5) Russia </strong><br/>
<strong>Explanation:</strong><br/>
The Court of Arbitration for Sport (CAS), informed that Former European high jump champion (2010) Alexander Shustov (35-year-old) of Russia banned for 4 years for the use or attempted use of a banned substance or method (doping) &amp; did not provide any further details.<br/>
</div></div><br/></li>"
"<li><strong>Pritam Singh who passed away recently is a renowned ______. </strong><br/>
1) Management trainer<br/>
2) Lawyer<br/>
3) Athlete<br/>
4) Actor<br/>
5) Architect<br/>
","-<strong>1) Management trainer </strong><br/>
<strong>Explanation:</strong><br/>
The Management guru, Padma Shri Pritam Singh, who contributed more than 50 research papers and 7 books on management education in India and abroad passed away at the age of 78 at a hospital in Gurugram due to cardiac arrest.<br/>
</div></div><br/></li>"
"<li><strong>Pierre Nkurunziza who passed away recently is the former president of which country? </strong><br/>
1) Rwanda<br/>
2) Congo<br/>
3) Tanzania<br/>
4) Burundi<br/>
5) Zambia<br/>
","-<strong>4) Burundi </strong><br/>
<strong>Explanation:</strong><br/>
The President of Republic of Burundi, Pierre Nkurunziza passed away at the age of 55 due to cardiac arrest at the hospital in Karuzi, eastern Burundi. On 9th June 2020, The Government of Burundi entered the seven day of mourning. He was born on 18th December 1964 in Ngozi Province.<br/>
</div></div><br/></li>"
"<li><strong>Kurt Bilteaux Thomas who is in news recently is related to which sport? </strong><br/>
1) Badminton<br/>
2) Shooting<br/>
3) Table Tennis<br/>
4) Short Distance Runner<br/>
5) Gymnastics<br/>
","-<strong>5) Gymnastics </strong><br/>
<strong>Explanation:</strong><br/>
Kurt Bilteaux Thomas, the first American to win the gold medal in the Gymnastic World Championship 1978 in floor exercise held at the Strasbourg, France passed away at the age of 64 after suffering from a stroke on 24th May 2020 in Texas. He was born on 29th March 1956 in Miami, Florida.<br/>
</div></div><br/></li>"
"<li><strong>When was the world accreditation day observed every year? </strong><br/>
1) May 17<br/>
2) April 29<br/>
3) June 9<br/>
4) August 12<br/>
5) July 2<br/>
","-<strong>3) June 9 </strong><br/>
<strong>Explanation:</strong><br/>
9th June of Every year is celebrated as the World Accreditation Day(WAD), an initiative established by the International Laboratory Accreditation Cooperation(ILAC) and International Accreditation Forum(IAF) to promote the value of accreditation. The Theme of World Accreditation Day 2020 is “Accreditation: Improving food safety”.<br/>
</div></div><br/></li>"
"<li><strong>BHEL has commissioned 270-MW Unit I of Bhadradri Thermal power plant in which state? </strong><br/>
1) Telangana<br/>
2) Tamil Nadu<br/>
3) Himachal Pradesh<br/>
4) Kerala<br/>
5) Uttar Pradesh<br/>
","-<strong>1) Telangana </strong><br/>
<strong>Explanation:</strong><br/>
Bharat Heavy Electricals Limited (BHEL) has commissioned Unit I of the 4×270 MW Bhadradri Thermal Power Project in Telangana. The Telangana State Power Generation Corporation (TSGENCO) has awarded the project, which is located at Manuguru in Bhadradri Kothagudem District of Telangana, to BHEL.<br/>
</div></div><br/></li>"
"<li><strong>Which country has declared national emergency after a massive fuel leak spilled into Ambarnaya river (Siberia) in artic region? </strong><br/>
1) Romania<br/>
2) Georgia<br/>
3) Ukraine<br/>
4) United States<br/>
5) Russia<br/>
","-<strong>5) Russia </strong><br/>
<strong>Explanation:</strong><br/>
Russian President Vladimir Putin has declared a state of emergency in the Siberian city of Norilsk after a massive fuel leak spilled into a river. Environmentalists call it one of the worst ever seen in the Arctic.<br/>
</div></div><br/></li>"
"<li><strong>Who is the present president of Asian Development Bank (ADB)? </strong><br/>
1) K. V. Kamath<br/>
2) Anil Kishora<br/>
3) Masatsugu Asakawa<br/>
4) Ahmed M. Saeed<br/>
5) Shixin Chen<br/>
","-<strong>3) Masatsugu Asakawa </strong><br/>
<strong>Explanation:</strong><br/>
Masatsugu Asakawa is the current President of the Asian Development Bank (ADB).<br/>
</div></div><br/></li>"
"<li><strong>Where is the HQ of Garden Reach Shipbuilders &amp; Engineers (GRSE) located? </strong><br/>
1) Kolkata<br/>
2) Surat<br/>
3) Pune<br/>
4) Kochi<br/>
5) Mumbai<br/>
","-<strong>1) Kolkata </strong><br/>
<strong>Explanation:</strong><br/>
The HQ of Garden Reach Shipbuilders &amp; Engineers (GRSE) located at Kolkata, West Bengal.<br/>
</div></div><br/></li>"
"<li><strong>Mayur Nritya is the folk dance in which state? </strong><br/>
1) Punjab<br/>
2) Haryana<br/>
3) Chhattisgarh<br/>
4) Madhya Pradesh<br/>
5) Uttar Pradesh<br/>
","-<strong>5) Uttar Pradesh </strong><br/>
<strong>Explanation:</strong><br/>
Mayur Nritya – This dance form is prevalent in the state of Uttar Pradesh. Also known as peacock dance, ‘Mayur Nritya’ is performed by dancers who wear specially designed clothes so as to resemble a peacock. It is performed while worshipping Lord Krishna.<br/>
</div></div><br/></li>"
"<li><strong>Which ministry is celebrating 2-week long ‘Sankalp Parva’ initiative of plantationof trees? </strong><br/>
1) Ministry of Culture<br/>
2) Ministry of Skill Development and Entrepreneurship<br/>
3) Ministry of Human Resource Development<br/>
4) Ministry of Environment, Forest and Climate Change<br/>
5) Ministry of Micro, Small and Medium Enterprises<br/>
","-<strong>1) Ministry of Culture </strong><br/>
<strong>Explanation:</strong><br/>
To enhance the Herbal Wealth of India and to support the clean and healthy environment, Union Ministry of Culture is celebrating two week long Sankalp Parva from 28th June to 12 July 2020 wherein, the Subordinate Offices, Academies, Attached Institutions, Affiliated Institutions of the ministry will plant trees in its campus or at the surroundings wherever it is possible. This information has been revealed by Union Minister of State (MoS) for Culture and Tourism (Independent charge) Prahlad Singh Mulayam Singh Patel. The decision for tree plantation has been taken on the call of Prime Minister Narendra Modi, who has identified 5 trees representing the herbal heritage of our country.<br/>
</div></div><br/></li>"
"<li><strong>India signed 1st concession agreement of 600 MegaWatt (MW) Kholongchhu hydroelectric Project was signed recently. Kholongchhu is the river located in which country? </strong><br/>
1) Nepal<br/>
2) China<br/>
3) Bangladesh<br/>
4) Myanmar<br/>
5) Bhutan<br/>
","-<strong>5) Bhutan </strong><br/>
<strong>Explanation:</strong><br/>
The Bhutan government and the Kholongchhu Hydro Energy Limited signed the Concession Agreement for 600 MegaWatt (MW) Kholongchhu hydroelectric Project (Joint Venture of India and Bhutan) in Thimphu, in virtual presence of Dr. S Jaishankar,Minister of External Affairs and his Bhutanese Counterpart Dr.TandiDorji. The project is expected to be completed by the end of 2025.<br/>
</div></div><br/></li>"
"<li><strong>The central government has approved additional Rs 1,691 crore for the construction of highways in which state/UT (June 2020)? </strong><br/>
1) Jammu &amp; Kashmir<br/>
2) Uttarakhand<br/>
3) Arunachal Pradesh<br/>
4) Both 1) and 2)<br/>
5) Both 1) and 3)<br/>
","-<strong>4) Both 1) and 2) </strong><br/>
<strong>Explanation:</strong><br/>
In a major development, the central Government has sanctioned an additional Rs 1,691 crore for the construction of highways by the Border Roads Organization (BRO) in Jammu and Kashmir (J&amp;K) and Uttarakhand during 2020-21 in the wake of clashes with China in Ladakh.<br/>
</div></div><br/></li>"
"<li><strong>Name the state which develops India’s 1st Lichen Park with over 150 lichen species? </strong><br/>
1) Manipur<br/>
2) Uttarakhand<br/>
3) Arunachal Pradesh<br/>
4) Himachal Pradesh<br/>
5) Assam<br/>
","-<strong>2) Uttarakhand </strong><br/>
<strong>Explanation:</strong><br/>
The Forest Department of Uttarakhand has developed India’s First Lichen Park in Munsyari, Pithoragarh district, Uttarakhand as a research centre with over 150 Lichen species – Jurassic Era plant which was inaugurated on 27th June 2020, thedevelopment process of the 1.5 acres park began in 2019.<br/>
</div></div><br/></li>"
"<li><strong>Which state has launched ‘At one click’ online aid for MSMEs? </strong><br/>
1) Arunachal Pradesh<br/>
2) Haryana<br/>
3) Maharashtra<br/>
4) Gujarat<br/>
5) Uttar Pradesh<br/>
","-<strong>4) Gujarat </strong><br/>
<strong>Explanation:</strong><br/>
The Chief Minister of Gujarat Vijay Rupani launched the online aid initiative ‘At One Click’ with Rs 1,369 crore for around 13000 Micro Small and Medium Enterprises (MSME) (i.e. MSMEs and textile industries) in Gujarat.<br/>
</div></div><br/></li>"
"<li><strong>V P Singh Badnore with Union Minister Dharmendra Pradhan inaugurated Battery Swapping Facility Quick Interchange Service (QIS) at Chandigarh (UT) recently. VP Singh Badnore is also the governor of which state? </strong><br/>
1) Arunachal Pradesh<br/>
2) Punjab<br/>
3) Maharashtra<br/>
4) Gujarat<br/>
5) Uttar Pradesh<br/>
","-<strong>2) Punjab </strong><br/>
<strong>Explanation:</strong><br/>
Punjab Governor and Administrator of Chandigarh, V P Singh Badnore with Union Minister of Petroleum and Natural Gas &amp; Steel, Dharmendra Pradhan inaugurated Battery Swapping Facility Quick Interchange Service(QIS) at Chandigarh in a virtual function.<br/>
</div></div><br/></li>"
"<li><strong>Find the organisation which released report titled “Money Laundering and the Illegal Wildlife Trade”. </strong><br/>
1) World Trade Organization (WTO)<br/>
2) World Health Organization (WHO)<br/>
3) Financial Action Task Force (FATF)<br/>
4) Organization for Economic Cooperation and Development (OECD)<br/>
5) International Labour Organization (ILO)<br/>
","-<strong>3) Financial Action Task Force (FATF) </strong><br/>
<strong>Explanation:</strong><br/>
In accordance with the first ever report on illegal wildlife trade (IWT) titled “Money Laundering and the Illegal Wildlife Trade” report by Financial Action Task Force (FATF), illegal wildlife trade is a “global threat” which generate estimated revenues between $7to $23 billion a year. This crime could lead to more zoonotic diseases in the future. The report is based on the inputs of 50 jurisdictions across the FATF global network, as well as expertise from the private sector and civil society.<br/>
</div></div><br/></li>"
"<li><strong>Which among the following countries are part of Switzerland’s top 3 partners for info exchange on tax matters according OECD’s Global Forum study? </strong><br/>
1) India<br/>
2) France<br/>
3) Germany<br/>
4) Only 1) and 2)<br/>
5) All the 1), 2) and 3)<br/>
","-<strong>5) All the 1), 2) and 3) </strong><br/>
<strong>Explanation:</strong><br/>
In accordance with the latest study by OECD’s (Organisation for Economic Cooperation and Development) Global Forum on transparency and exchange of information for tax purposes, referring to the period from July 2015 to June 2018, India was named among the top-three countries as EOI (Exchange of Information) partners along with France and Germany. Means, India is getting detailed information on request, from Switzerland about bank accounts and beneficiary ownership of entities established by its residents.<br/>
</div></div><br/></li>"
"<li><strong>Which space agency renamed after Mary Jackson to its headquarters building in June 2020. </strong><br/>
1) Japan Aerospace Exploration Agency (JAXA)<br/>
2) National Aeronautics and Space Administration (NASA)<br/>
3) Centre national d’étudesspatiales (CNES)<br/>
4) Indian Space Research Organisation (ISRO)<br/>
5) China National Space Administration (CNSA)<br/>
","-<strong>2) National Aeronautics and Space Administration (NASA) </strong><br/>
<strong>Explanation:</strong><br/>
The headquarter building of National Aeronautics and Space Administration (NASA) located at Washington D.C., has been renamed after Mary Winston Jackson(1921-2005), the first black female engineer at NASA. Administrator Jim Bridestone made the announcement on 24th June.<br/>
</div></div><br/></li>"
"<li><strong>The education improvement project ‘STARS’, which got $500 million world bank loan will be implemented across how many states in India? </strong><br/>
1) 5<br/>
2) 7<br/>
3) 6<br/>
4) 3<br/>
5) 9<br/>
","-<strong>3) 6 </strong><br/>
<strong>Explanation:</strong><br/>
The board of executives of the World Bank (WB) has approved loan of $ 500 million (about Rs 3,700 crore) under ‘Strengthening Teaching-Learning and Results for States Program (STARS)’project to improve the quality and governance of school education across six states (Himachal Pradesh, Kerala, Madhya Pradesh, Maharashtra, Odisha, and Rajasthan) in India.<br/>
</div></div><br/></li>"
"<li><strong>How much amount was granted by world bank to rejuvenate the Ganga through Second National Ganga River Basin Project (SNGRBP) in June 2020? </strong><br/>
1) $500 million<br/>
2) $350 million<br/>
3) $300 million<br/>
4) $450 million<br/>
5) $400 million<br/>
","-<strong>5) $400 million </strong><br/>
<strong>Explanation:</strong><br/>
The World bank enhanced the support to India’s programme to rejuvenate the Ganga with $400 million through Second National Ganga River Basin Project (SNGRBP), for the development of infrastructure projects Under the National Ganga River Basin Project.<br/>
</div></div><br/></li>"
"<li><strong>The Reserve Bank of India (RBI) has decided to extend the enhanced borrowing facilityUnder marginal standing facility (MSF) provided to banks till ______. </strong><br/>
1) September 30, 2020<br/>
2) August 31, 2020<br/>
3) January 1, 2021<br/>
4) March 31, 2021<br/>
5) December 31, 2020<br/>
","-<strong>1) September 30, 2020 </strong><br/>
<strong>Explanation:</strong><br/>
In exercise of power conferred under the Section 24 of the Banking Regulation Act, 1949, India’s central bank, the Reserve Bank of India (RBI) has decided to extend the enhanced borrowing facility provided to banks till September 30, 2020 to meet the liquidity shortage in the midst of the economic crisis caused by the coronavirus (COVID-19) epidemic.<br/>
</div></div><br/></li>"
"<li><strong>Under which section of RBI act 1934, RBI has extended the minimum daily CRR maintenance of 80% by three months until 25 September 2020? </strong><br/>
1) Section 42(2)<br/>
2) Section 41(1)<br/>
3) Section 42(1)<br/>
4) Section 41(2)<br/>
5) Section 42(3)<br/>
","-<strong>3) Section 42(1) </strong><br/>
<strong>Explanation:</strong><br/>
In exercise of power conferred under the Section 42(1) of the Reserve Bank of India Act, 1934, the RBI has extended the minimum daily cash reserve ratio (CRR) maintenance of 80% by three months until 25 September 2020.<br/>
</div></div><br/></li>"
